title,director_name,production_companies,actor_1_name,actor_2_name,actor_3_name,duration,genres,language,country,budget,revenue,year
silent night,Steven C. Miller,Buffalo Gal Pictures Ember Productions The Genre Co.,Jaime King,Malcolm McDowell,Brendan Fehr,99.0,Comedy Horror Thriller Mystery,English,Canada United States of America,,14567.0,2012.0
the turn of the screw,Tim Fywell,British Broadcasting Corporation (BBC),Michelle Dockery,Eva Sayer,Josef Lindsay,89.0,Thriller Drama Horror Mystery,English,United Kingdom,,,2009.0
"coluche, l'histoire d'un mec",Antoine de Caunes,Mars Distribution,François-Xavier Demaison,Léa Drucker,Olivier Gourmet,103.0,Comedy Drama,Français,France,,,2008.0
les parasites,Philippe de Chauveron,unknown,Oulage Abour,Sabine Bail,Pascal Elbé,90.0,Drama Comedy Romance,Français,France,,,1999.0
the reluctant dragon,Hamilton Luske,RKO Radio Pictures,Robert Benchley,Frances Gifford,Buddy Pepper,74.0,Fantasy Animation Family Comedy,English,United States of America,600.0,,1941.0
a marine story,Ned Farr,unknown,Dreya Weber,Paris Pickard,Christine Mourad,98.0,Drama,English,United States of America,,,2010.0
malibu high,Irvin Berwick,Crown International Pictures Star Cinema,Jill Lansing,Stuart Taylor,Katie Johnson ,92.0,Thriller Crime Drama,English,United States of America,56000.0,,1979.0
the softening of the egg,Hans Alfredson,Svensk Filmindustri (SF) Svenska Ord,Gösta Ekman,Max von Sydow,Birgitta Andersson,107.0,Comedy,svenska,Sweden,,,1975.0
who wants to kill jessie?,Václav Vorlíček,Filmové Studio Barrandov Ceskoslovenský Státní Film,Dana Medřická,Jiří Sovák,Olga Schoberová,81.0,Comedy Science Fiction,Český,Czech Republic,,,1966.0
jerusalem countdown,Harold Cronk,Pure Flix Entertainment,David A.R. White,Randy Travis,Lee Majors,83.0,Action Drama Thriller,English,United States of America,,,2011.0
stand up and cheer!,Hamilton MacFadden,Fox Film Corporation,Shirley Temple,Warner Baxter,James Dunn,69.0,Comedy Music Family,English,United States of America,,,1934.0
stowaway,William A. Seiter,Twentieth Century Fox Film Corporation,Shirley Temple,Robert Young,Alice Faye,87.0,Music Adventure Family,普通话 English,United States of America,,30556.0,1936.0
susannah of the mounties,William A. Seiter,Twentieth Century Fox Film Corporation,Shirley Temple,Randolph Scott,Margaret Lockwood,78.0,Family Western,English,United States of America,,,1939.0
11 flowers,Wang Xiaoshuai,WXS Productions Chinese Shadows Full House,Wenqing Liu,Yan Ni,Shini Mo,110.0,Drama,普通话,China France,,,2011.0
in your dreams,Denis Thybaud,Lanistar Media,Sérigne M'Baye,Blandine Bury,Vincent Elbaz,0.0,Comedy,Français,France,,,2005.0
the willow tree,Majid Majidi,Soureh Cinema Majid Majidi Film Production,Parviz Parastui,Roya Taymourian,Afarin Obeisi,96.0,Drama Foreign,فارسی,Iran,,,2005.0
would you rather,David Guy Levy,"Periscope Entertainment Social Construct Dreamher Productions Lambrick Foundation, The",Brittany Snow,Jeffrey Combs,Jonny Coyne,93.0,Thriller Horror,English,United States of America,,,2012.0
kumaré,Vikram Gandhi,Future Bliss Films,Vikram Gandhi,Purva Bedi,Kristen Calgaro,86.0,Documentary,English,United States of America,,,2012.0
lady oscar,Jacques Demy,Toho Company Kitty Films Nippon Television Network Corporation (NTV) Shiseido Co. Ltd.,Catriona MacColl,Barry Stokes,Jonas Bergström,124.0,History,English Italiano,France Japan,,,1979.0
that hagen girl,Peter Godfrey,Warner Bros.,Ronald Reagan,Shirley Temple,Rory Calhoun,83.0,Drama,English,United States of America,,,1947.0
holiday wishes,David Weaver,Insight Film Studios,Amber Benson,Tygh Runyan,Britt McKillip,90.0,Fantasy Comedy Romance Family,English,Canada,,,2006.0
maximum conviction,Keoni Waxman,Steamroller Productions Voltage Pictures,Steven Seagal,Steve Austin,Michael Paré,97.0,Action Adventure Thriller,English,United States of America,,,2012.0
the eye of the storm,Fred Schepisi,Paper Bark Films Pty. Ltd.,Charlotte Rampling,Geoffrey Rush,Judy Davis,114.0,Drama,English,Australia,,,2011.0
976-evil ii,Jim Wynorski,Cinetel Films Grey Matter Entertainment,Debbie James,Rene Assa,Patrick O'Bryan,93.0,Horror,English,United States of America,,,1992.0
xtro 2: the second encounter,Harry Bromley Davenport,EGM Film International British Columbia Film North American Pictures Excalibur Pictures North American Releasing,Jan-Michael Vincent,Paul Koslo,Tara Buckman,92.0,Science Fiction Horror,English,Canada,,,1990.0
xtro 3: watch the skies,Harry Bromley Davenport,Modus EFX New Films International,J. Marvin Campbell,Douglas Cavanaugh,Robert Culp,97.0,Horror Science Fiction,English,United States of America,,,1995.0
addicted,Bille Woodruff,Lionsgate Codeblack Entertainment,Boris Kodjoe,Brandon Gonzales,Cameron Mills,105.0,Drama Thriller,English,United States of America,,17534314.0,2014.0
foreign intrigue,Sheldon Reynolds,Mandeville Sheldon Reynolds Productions,Robert Mitchum,Geneviève Page,Ingrid Thulin,95.0,Drama Action Thriller,English Français Deutsch svenska,United States of America,,,1956.0
harem suare,Ferzan Ozpetek,R&C Produzioni Les Films Balenciaga AFS Film,Marie Gillain,Alex Descas,Lucia Bosé,125.0,Drama History,Français Italiano Türkçe,France,,,1999.0
"glenn, the flying robot",Marc Goldstein,Singing Trees Entertainment,Billy Boyd,Dominic Gould,Patrick Bauchau,84.0,Science Fiction Fantasy,English Français,Belgium,,,2010.0
kevin smith: burn in hell,Zak Knutson Joey Figueroa,Epix Chop Shop Entertainment SModcast Pictures,Kevin Smith,unknown,unknown,89.0,Comedy,English,United States of America,,,2012.0
slipstream,Steven Lisberger,Entertainment Film,Mark Hamill,Kitty Aldridge,Bob Peck,102.0,Science Fiction Adventure,English,Turkey United Kingdom,,,1989.0
the woodmans,Scott Willis,ITVS C. Scott Films,Francesca Woodman,George Woodman,Betty Woodman,82.0,Documentary,English,Italy United States of America China,,,2011.0
3 zimmer/küche/bad,Dietrich Brüggemann,teamWorx Produktion für Kino und Fernsehen GmbH,Anna Brüggemann,Robert Gwisdek,Alice Dwyer,118.0,Comedy,Deutsch,Germany,,,2012.0
holiday in handcuffs,Ron Underwood,Alberta Film Entertainment Hand Cuff Productions,Melissa Joan Hart,Mario López,Markie Post,120.0,TV Movie Comedy Romance Family,English Magyar,Canada,,,2007.0
camp rock 2: the final jam,Paul Hoen,Walt Disney Television Alan Sacks Productions,Demi Lovato,Alyson Stoner,Joe Jonas,97.0,Comedy Music TV Movie,English,United States of America,,,2010.0
streetdance 3d,Max Giwa Dania Pasquini,BBC Films Vertigo Films Little Gaddesden Productions,Nichola Burley,Rachel McDowall,Richard Winsor,98.0,Drama,English,United Kingdom,5773100.0,18144030.0,2010.0
the new barbarians,Enzo G. Castellari,Fulvia Film Deaf International,Giancarlo Prete,Fred Williamson,George Eastman,91.0,Science Fiction Thriller Action,Italiano,Italy United States of America,,,1983.0
how to stop being a loser,Dominic Burns,unknown,Simon Phillips,Craig Conway,Gemma Atkinson,109.0,Comedy,English,United Kingdom,1750000.0,,2011.0
transfer,Damir Lukacevic,ZDF,Regine Nehy,Ingrid Andree,Hans-Michael Rehberg,93.0,Drama Science Fiction,Deutsch Français English,Germany,,,2010.0
holiday reunion,Neal Israel,National Lampoon Relatively Crazy Productions,Bryan Cranston,Judge Reinhold,Penelope Ann Miller,91.0,Comedy,English,United States of America,,,2003.0
a time of roses,Risto Jarva,Tezuka Productions,Arto Tuominen,Ritva Vepsä,Tarja Markus,108.0,Science Fiction,suomi,Finland,,,1969.0
lipton cockton in the shadows of sodoma,Jari Halonen,Mondo Furioso Filmproductions,Jorma Tommila,Tarja-Tuulikki Tarsala,Hannu Huuska,83.0,Drama Mystery Science Fiction,suomi,Finland,,,1995.0
a midsummer of love,Staffan Lindberg,StellaNova Film,Peter Magnusson,David Hellenius,Mirja Turestedt,93.0,Comedy,svenska,Sweden,,,2009.0
alois nebel,Tomáš Luňák,UPP,Miroslav Krobot,Marie Ludvíková,Karel Roden,84.0,Animation Drama,Český,Czech Republic Germany,,,2011.0
juan of the dead,Alejandro Brugués,Instituto Cubano del Arte e Industrias Cinematográficos (ICAIC) Televisión Española (TVE) Canal Sur Televisión La Zanfoña Producciones Producciones de la 5ta Avenida,Alexis Díaz de Villegas,Jorge Molina,Andrea Duro,100.0,Horror Comedy,Español,Cuba Spain,,,2011.0
parental guidance,Andy Fickman,Twentieth Century Fox Film Corporation Dune Entertainment Dune Entertainment III Chernin Entertainment Walden Media Face Productions,Billy Crystal,Bette Midler,Marisa Tomei,104.0,Comedy,English,United States of America,25000000.0,119772232.0,2012.0
sexy baby,Ronna Gradus Jill Bauer,unknown,Winnifred Bonjean Alpart,Jennifer Bonjean,Ken Alpart,83.0,Documentary,English,unknown,,,2012.0
snow on tha bluff,Damon Russell,Fuzzy Logic Pictures,Cat Erickson,Adrienne Lockett,Curtis Lockett,79.0,Drama,English,United States of America,,,2011.0
john dies at the end,Don Coscarelli,Magnet Releasing,Chase Williamson,Rob Mayes,Paul Giamatti,99.0,Horror Comedy,English,United States of America,1000000.0,142000.0,2012.0
vidal sassoon: the movie,Craig Teper,unknown,Irina Khokhlova,Kaili Ma,Mary Quant,90.0,Documentary,English,United States of America,,124455.0,2010.0
born to be wild,David Lickley,Imax Film Entertainment,Morgan Freeman,Birute Galdikas,Daphne Sheldrick,40.0,Documentary,English,United States of America,,7732325.0,2011.0
blonde ice,Jack Bernhard,Martin Mooney Productions,Robert Paige,Leslie Brooks,Russ Vincent,73.0,Horror Thriller,English,United States of America,,,1948.0
ultrasuede: in search of halston,Whitney Smith,unknown,Patricia Altschul,Phillip Bloch,Thom Browne,89.0,Documentary,English,unknown,,,2011.0
trek nation,Scott Colthorp,Roddenberry Entertainment,Eugene Roddenberry Jr,Gene Roddenberry,Majel Barrett,88.0,Documentary,English,United States of America,,,2011.0
sun kissed,Adi Lavy Maya Stark,Willing Suspension Films,George Stoll,Gregory Marcel,Laura Hofrichter,82.0,Documentary Romance,English,United States of America,300000.0,,2012.0
chely wright: wish me away,Beverly Kopf Bobbie Birleffi,unknown,Chely Wright,Jennifer Archer,Howard Bragman,120.0,Documentary Music,English,United States of America,,,2011.0
the central park five,Sarah Burns Ken Burns,Florentine Films WETA,Antron McCray,Kevin Richardson,Yusef Salaam,119.0,Documentary,English,United States of America,,273747.0,2012.0
the collection,Marcus Dunstan,Fortress Features LD Entertainment,Josh Stewart,Christopher McDonald,Emma Fitzpatrick,94.0,Horror Thriller,English,United States of America,,6842058.0,2012.0
the cherry orchard: blossoming,Shun Nakahara,unknown,Saki Fukuda,Saki Terashima,Anne Watanabe,102.0,Drama,日本語,Japan,,,2008.0
fdr: american badass!,Garrett Brawith,unknown,Barry Bostwick,Bruce McGill,Lin Shaye,93.0,Comedy,English,United States of America,,,2012.0
all superheroes must die,Jason Trost,Grindfest,Jason Trost,Lucas Till,James Remar,78.0,Science Fiction Thriller,English,unknown,20000.0,,2011.0
jean renoir: part one - from la belle époque to world war ii,David Thompson,BBC Omnibus,Jean Renoir,Peter Bogdanovich,Bernardo Bertolucci,60.0,Documentary,English Français,United Kingdom,,,1993.0
girl walk // all day,Jacob Krupnick,Wild Combination,Anne Marsen,Dai Omiya,John Doyle,75.0,Music,English,United States of America,,,2011.0
las acacias,Pablo Giorgelli,AireCine,Germán de Silva,Hebe Duarte,Nayra Calle Mamani,85.0,Drama Foreign,Español,Argentina Spain,,,2011.0
just ask my children,Arvin Brown,Hearst Entertainment Productions Firebrand Productions,Virginia Madsen,Jeffrey Nordling,Graham Beckel,91.0,Drama TV Movie,English,United States of America,,,2001.0
never too young to die,Gil Bettman,Charter Entertainment,John Stamos,Vanity,Gene Simmons,92.0,Adventure Action Drama,English,United States of America,3000000.0,,1986.0
remember the daze,Jess Manafort,Persistent Entertainment Mirror Cube Films,Amber Heard,Alexa PenaVega,Katrina Begin,101.0,Comedy Drama,English,United States of America,,,2007.0
waiting for lightning,Jacob Rosenberg,Bandito Brothers,Ken Block,Bob Burnquist,Rob Dyrdek,96.0,Documentary,English,United States of America,,,2012.0
yesterday's enemy,Val Guest,Hammer Film Productions,Stanley Baker,Leo McKern,Guy Rolfe,95.0,Drama War,English,United Kingdom,,,1959.0
young people,Allan Dwan,Twentieth Century Fox Film Corporation,Shirley Temple,Jack Oakie,Charlotte Greenwood,79.0,Drama,English,United States of America,,,1940.0
henry,Pascal Rémy Kafka,unknown,Kafka,Elise Larnicol,Bruno Ricci,0.0,Comedy,Français,France,,,2010.0
l'incruste,Corentin Julius Alexandre Castagnetti,Canal+,Frédéric Diefenthal,Titoff,Agnès Soral,86.0,Comedy,Français,France,,,2004.0
the villain,Albert Dupontel,France 2 Cinéma StudioCanal ADCB Films Euro Média Télévision,Albert Dupontel,Catherine Frot,Bouli Lanners,86.0,Comedy,Français,France,5000000.0,,2009.0
soldiers of fortune,Maksim Korostyshevsky,Jeff Most Productions Globus-film Crombie Film Most/Rice Films,Christian Slater,Ving Rhames,Colm Meaney,94.0,Action Adventure,English,United States of America Russia,8000000.0,,2012.0
rurouni kenshin,Keishi Ohtomo,Warner Bros. Studio Swan RoC Works Co.,Takeru Satoh,Emi Takei,Kôji Kikkawa,134.0,Action Drama History,日本語,Japan,,61700000.0,2012.0
les misérables,Josée Dayan,Universal Pictures Working Title Films Cameron Mackintosh Ltd. Relativity Media,Gérard Depardieu,Christian Clavier,John Malkovich,400.0,Drama History,Français,United Kingdom United States of America,61000000.0,441800000.0,2000.0
extracted,Nir Paniry,New Artists Alliance,Sasha Roiz,Jenny Mollen,Dominic Bogart,85.0,Science Fiction Thriller,English,United States of America,,,2012.0
stevie,Bryan Goeres,Drimtim Entertainment FishCorb Films,Catherine McCormack,Jordi Mollà,Ida Jorgensen,94.0,Drama Horror Thriller Foreign,English,Spain,,,2008.0
mansome,Morgan Spurlock,unknown,Jason Bateman,Judd Apatow,Will Arnett,84.0,Documentary,English,United States of America,,,2012.0
les misérables,Jean-Paul Le Chanois,Société Nouvelle Pathé Cinéma Serena P.A.C (Paris) Deutsche Film (DEFA),Jean Gabin,Danièle Delorme,Bernard Blier,210.0,Drama History,Français,France Germany Italy,61000000.0,441800000.0,1958.0
les miserables,Lewis Milestone,Twentieth Century Fox Film Corporation,Michael Rennie,Debra Paget,Robert Newton,105.0,Drama Romance,English,United Kingdom United States of America,61000000.0,441800000.0,1952.0
the big street,Irving Reis,RKO Radio Pictures,Henry Fonda,Lucille Ball,Barton MacLane,88.0,Romance Drama,English,United States of America,,,1942.0
the true meaning of christmas specials,Dave Foley,unknown,Dave Foley,Jann Arden,Jann Arden,0.0,Comedy Music TV Movie,English,Canada,,,2002.0
kenji mizoguchi: the life of a film director,Kaneto Shindô,Kindai Eiga Kyokai,Takako Irie,Daisuke Itō,Kyōko Kagawa,150.0,Documentary,日本語,Japan,,,1975.0
cornelis,Amir Chamdin,Film i Väst Chamdin & Stöhr Filmproduktion,Helena af Sandeberg,David Dencik,Hans-Erik Dyvik Husby,101.0,Drama,svenska,Sweden,,,2010.0
promised land,Gus Van Sant,Participant Media Imagenation Abu Dhabi FZ Focus Features Media Farm Sunday Night Pearl Street Films,Matt Damon,John Krasinski,Frances McDormand,106.0,Drama,English,United Arab Emirates United States of America,15000000.0,8138788.0,2012.0
neo ned,Van Fischer,Kismet Entertainment Group,Jeremy Renner,Gabrielle Union,Michael Shamus Wiles,97.0,Drama Romance,English,United States of America,,,2005.0
offender,Ron Scalpello,Gunslinger IM Global RDT Productions,Joe Cole,English Frank,Kimberley Nixon,102.0,Thriller,English,United Kingdom,2000000.0,,2012.0
aurinkotuuli,Timo Linnasalo,Filminor,Paavo Piskonen,Lilga Kovanko,Antti Litja,122.0,Science Fiction Drama,Finnish,Finland,,,1980.0
confessions of a window cleaner,Val Guest,unknown,Robin Askwith,Tony Booth,Sheila White,90.0,Comedy,English,United Kingdom,,,1974.0
the man who haunted himself,Basil Dearden,Excalibur Films,Roger Moore,Anton Rodgers,Olga Georges-Picot,94.0,Thriller,English,United Kingdom,400000.0,,1970.0
dakota skye,John Humber,Desert Skye Entertainment,Eileen April Boylan,J.B. Ghuman Jr.,Scott F. Anderson,89.0,Drama Romance,English,United States of America,,,2008.0
a demon in my view,Petra Haffter,Pro-ject Filmproduktion Sender Freies Berlin (SFB) Westdeutscher Rundfunk (WDR) Hessischer Rundfunk (HR) Filmverlag der Autoren,Anthony Perkins,Uwe Bohm,Sophie Ward,110.0,Horror Drama,English Deutsch,Germany,,,1991.0
the immaculate conception of little dizzle,David Russo,unknown,Marshall Allman,Jay Wesley Cochran,Melissa D. Brown,98.0,Comedy Drama,English,United States of America,,,2010.0
judas kiss,J.T. Tepnapa,TLA Releasing Blue Seraph Productions,Dennis Bateman,Sean Paul Lockhart,Richard Harmon,94.0,Drama Science Fiction,English,Germany United States of America,500000.0,,2011.0
confessions of a pop performer,Norman Cohen,Columbia Pictures Corporation,Robin Askwith,Tony Booth,Bill Maynard,91.0,Comedy,English,United Kingdom,,,1975.0
private romeo,Alan Brown,Wolfe Releasing,Hale Appleman,Charlie Barnett,Barry Adamson,99.0,Drama Romance,English,United States of America,,,2011.0
role/play,Rob Williams,Guest House Films,Steve Callahan,Matthew Montgomery,David Pevsner,85.0,Drama Romance,English,United States of America,,,2010.0
i know what i saw,George Mendeluk,Insight Film Studios CineTel Films Lifetime,Beverley Mitchell,Geraint Wyn Davies,Chiara Zanni,0.0,Documentary Science Fiction,English,Canada United States of America,,,2009.0
the sweeney,Nick Love,Vertigo Films Exponential Films Embargo Films,Ray Winstone,Ben Drew,Hayley Atwell,112.0,Action Drama Crime,Srpski English,United Kingdom,3730500.0,6294161.0,2012.0
english vinglish,Gauri Shinde,Eros International,Sridevi Kapoor,Priya Anand,Mehdi Nebbou,133.0,Drama,English Deutsch हिन्दी தமிழ் తెలుగు,India,2840000.0,11620000.0,2012.0
fish story,Yoshihiro Nakamura,Amuse Soft Entertainment CJ Entertainment Dub,Mikako Tabe,Gaku Hamada,Atsushi Ito,112.0,Music Drama Comedy,日本語,Japan,,,2009.0
