title,director_name,production_companies,actor_1_name,actor_2_name,actor_3_name,duration,genres,language,country,budget,revenue,year
the hole,Nick Hamm,Cowboy Films Film Council Granada Film Productions Impact Pictures Pathé Pictures International Canal+,Thora Birch,Desmond Harrington,Keira Knightley,102.0,Crime Drama Horror Thriller,English,United Kingdom,,7819851.0,2001.0
the sleeping dictionary,Guy Jenkin,Fine Line Features,Jessica Alba,Hugh Dancy,Brenda Blethyn,109.0,Drama Romance,English,United States of America,,,2003.0
when strangers appear,Scott Reynolds,Midnight Films,Radha Mitchell,Josh Lucas,Barry Watson,98.0,Action Drama Mystery Thriller,English,Australia United States of America New Zealand,2000000.0,,2001.0
revolutionary girl utena: the movie,Kunihiko Ikuhara,TV Tokyo Movic King Record Co. Shogakukan J.C.Staff Star Child Recording Sega of America Shôjo Kakumei Utena Production Co.,Tomoko Kawakami,Yuriko Fuchizaki,Mitsuhiro Oikawa,87.0,Animation Fantasy Action,日本語,Japan,998000.0,,1999.0
speaking of sex,John McNaughton,Les Films Alain Sarde Canal+ Omnibus,James Spader,Lara Flynn Boyle,Bill Murray,97.0,Comedy Romance,English,Canada France United States of America,,,2001.0
good advice,Steve Rash,Evolution Entertainment Kingman Films International EFO Films,Charlie Sheen,Angie Harmon,Denise Richards,93.0,Comedy Romance,English,United States of America,,,2001.0
needing you...,Johnnie To Wai Ka-Fai,Milkyway Image One Hundred Years of Film Company,Andy Lau,Sammi Cheng,Fiona Leung,101.0,Drama Comedy Romance Foreign,广州话 / 廣州話 English Bahasa indonesia 普通话,Hong Kong,,,2000.0
the mists of avalon,Uli Edel,Wolper Organization Turner Network Television (TNT) Constantin Film Produktion Warner Bros. Stillking Films,Anjelica Huston,Julianna Margulies,Joan Allen,183.0,Drama Fantasy,English,Czech Republic Germany United States of America,20000000.0,,2001.0
spiral,Higuchinsky,Omega Micott Inc. Shogakukan Space Shower TV,Eriko Hatsune,Fhi Fan,Hinako Saeki,90.0,Mystery Fantasy Horror,日本語,Japan,,,2000.0
the big animal,Jerzy Stuhr,TVP,Jerzy Stuhr,Anna Dymna,Dominika Bednarczyk,73.0,Comedy Drama,Polski,Poland,,3757.0,2000.0
old men in new cars: in china they eat dogs ii,Lasse Spang Olsen,Thura Film,Kim Bodnia,Nikolaj Lie Kaas,Brian Patterson,95.0,Action Comedy Crime Thriller,Dansk Srpski svenska,Denmark,,144192.0,2002.0
purely belter,Mark Herman,Film4 Productions Mumbo Jumbo Productions,Chris Beattie,Greg McLane,Charlie Hardwick,95.0,Comedy Drama,English,United Kingdom,,,2000.0
the quickie,Sergei Bodrov,Pandora Filmproduktion Flach Films Pyramide Films Portman Film Pendragon Pictures,Brenda Bakke,Jennifer Jason Leigh,Sergei Bodrov Jr.,99.0,Drama Crime,Pусский English,United States of America,3000000.0,,2001.0
kabhi khushi kabhie gham,Karan Johar,Dharma Productions Yash Raj Films British Film Commission K3G Films Limited,Shah Rukh Khan,Kajol,Amitabh Bachchan,210.0,Comedy Drama,English हिन्दी,India,,,2001.0
the river,Jarmo Lampela,Yleisradio (YLE) Lasihelmi Filmi,Sanna Hietala,Antti Ikkala,Jyri Ojansivu,104.0,Drama Romance,suomi,Finland,1000000.0,11500000.0,2001.0
werckmeister harmonies,Béla Tarr Ágnes Hranitzky,Arte 13 Productions Magyar Mozgókép Alapítvány Fondazione Montecinemaverita Goëss Film,Lars Rudolph,Peter Fitz,Hanna Schygulla,145.0,Drama,Magyar Slovenčina,Hungary,,25461.0,2000.0
asterix & obelix: mission cleopatra,Alain Chabat,Renn Productions Canal Plus La Petite Reine TF1 Films Production Chez Wam Centre National de la Cinématographie (CNC) KC Medien Katharina,Gérard Depardieu,Christian Clavier,Monica Bellucci,108.0,Family Fantasy Comedy Adventure,Deutsch Français العربية 广州话 / 廣州話 Latin,France Germany,58500000.0,111127553.0,2002.0
is it fall yet?,Karen Disher Guy Moore,MTV Animation MTV Networks,Tracy Grandstaff,Wendy Hoopes,Alvaro J. Gonzalez,75.0,Animation Comedy,English,United States of America,,,2000.0
late night shopping,Saul Metzstein,Film4 Productions Glasgow Film Office Ideal World Productions National Lottery Scottish Screen Senator Film,Luke de Woolfson,James Lance,Kate Ashfield,91.0,Comedy Romance,English,Germany United Kingdom,,,2001.0
uprising,Jon Avnet,Avnet/Kerner Productions Brooklyn Films Raffaella Productions,Leelee Sobieski,Hank Azaria,David Schwimmer,177.0,TV Movie Drama History War,English,United States of America,,9266.0,2001.0
61*,Billy Crystal,61* Productions Inc.,Barry Pepper,Thomas Jane,Anthony Michael Hall,129.0,Drama History,English,United States of America,,,2001.0
the tunnel,Roland Suso Richter,Sat.1 teamWorx Produktion für Kino und Fernsehen GmbH,Heino Ferch,Nicolette Krebitz,Sebastian Koch,150.0,Drama Thriller,Deutsch,Germany,135000.0,,2001.0
long time dead,Marcus Adams,Film Council StudioCanal Midfield Films Canal+ Working Title Films WT2 Productions,Joe Absolom,Lara Belmont,Melanie Gutteridge,94.0,Horror Thriller,English,France United Kingdom,,13102295.0,2002.0
the laramie project,Moisés Kaufman,Home Box Office (HBO) Cane/Gabay Productions Good Machine,Kathleen Chalfant,Laura Linney,Peter Fonda,95.0,Crime Drama,English,United States of America,,,2002.0
run ronnie run,Troy Miller,Home Box Office (HBO) Dakota Pictures Burg/Koules Productions Dakota North Entertainment,David Cross,Bob Odenkirk,Bruce Taylor,86.0,Comedy,English,United States of America,,,2002.0
gojoe: spirit war chronicle,Gakuryû Ishii,Toho Company,Tadanobu Asano,Masatoshi Nagase,Daisuke Ryû,138.0,Action History,日本語,Japan,,,2000.0
a gentleman's game,J. Mills Goodloe,unknown,Mason Gamble,Gary Sinise,Philip Baker Hall,112.0,Drama,English,United States of America,,,2002.0
joint security area,Park Chan-wook,Myung Film Company CJ Entertainment,Song Kang-ho,Lee Young-ae,Lee Byung-hun,110.0,War Drama Thriller,English Deutsch 한국어/조선말,South Korea,12500000.0,,2000.0
dagon,Stuart Gordon,Castelao Productions Estudios Picasso Fantastic Factory (Filmax) TV3 TVG Vía Digital Xunta de Galicia ICEC,Ezra Godden,Francisco Rabal,Raquel Meroño,95.0,Fantasy Horror Thriller,English Español,Spain,4800000.0,,2001.0
ripley's game,Liliana Cavani,Mr. Mudd Production Cattleya Baby Films,John Malkovich,Ray Winstone,Uwe Mansshardt,110.0,Crime Thriller,English,United Kingdom United States of America Italy,30000000.0,6200000.0,2002.0
conspiracy,Frank Pierson,BBC Films HBO Films,Kenneth Branagh,Stanley Tucci,Colin Firth,96.0,Drama History,English,United Kingdom United States of America,,,2001.0
freeze me,Takashi Ishii,KSS Nikkatsu Corporation ファム・ファタル,Harumi Inoue,Shingo Tsurumi,Kazuki Kitamura,101.0,Drama Foreign Horror Thriller,English 日本語,Japan,,,2000.0
the best man's wedding,Josef Fares,Memfis Film Film i Väst Dramatiska Institutet TV1000 AB,Fares Fares,Torkel Petersson,Tuva Novotny,88.0,Comedy Drama,العربية svenska,Sweden,,871351.0,2000.0
teknolust,Lynn Hershman Leeson,Blue Turtle Epiphany Productions Hotwire Productions ZDF,Tilda Swinton,Jeremy Davies,James Urbaniak,85.0,Comedy Drama Romance,English,United Kingdom Germany United States of America,,28554.0,2002.0
a dog's will,Guel Arraes,Lereby Productions Globo Filmes,Matheus Nachtergaele,Selton Mello,Lima Duarte,104.0,Adventure Comedy Drama,Português,Brazil,,4903192.0,2000.0
the accidental spy,Teddy Chan,Panfilm Orange Sky Golden Harvest,Jackie Chan,Eric Tsang,Vivian Hsu,87.0,Action Comedy Thriller,한국어/조선말 English Français Türkçe 普通话 广州话 / 廣州話,Hong Kong,25697387.0,3849941.0,2001.0
the adversary,Nicole Garcia,Les Films Alain Sarde Vega Film Vértigo Films Centre National de la Cinématographie (CNC) / France 3 Cinéma Pauline's Angel,Daniel Auteuil,Géraldine Pailhas,François Cluzet,129.0,Mystery Drama Crime,Français,France Switzerland,,,2002.0
the beautiful country,Hans Petter Moland,"Nordic Film och TV Fund Sunflower Productions Norsk Filmfond Dinamo Story, SF Norge Filmparken Samy Boy Entertainment Sud-Est Productions",Tim Roth,Nick Nolte,Bai Ling,137.0,Drama,广州话 / 廣州話 English Bahasa melayu 普通话 Tiếng Việt,Norway United States of America,6000000.0,,2004.0
darkness,Jaume Balagueró,Vía Digital Filmax Entertainment Dimension Films Castelao Producciones,Anna Paquin,Lena Olin,Iain Glen,102.0,Horror,English,Spain United States of America,10600000.0,33988736.0,2002.0
mockingbird don't sing,Harry Bromley Davenport,Dorian Films,Melissa Errico,Joe Regalbuto,Sean Young,98.0,Drama,English,United States of America,,,2001.0
blood: the last vampire,Hiroyuki Kitakubo,Aniplex Production I.G.,Youki Kudoh,Saemi Nakamura,Joe Romersa,48.0,Fantasy Animation Horror Comedy Thriller Science Fiction,English 日本語,Japan,,,2000.0
vacuuming completely nude in paradise,Danny Boyle,BBC Destiny Films,Timothy Spall,Michael Begley,Katy Cavanagh,76.0,Comedy Drama Foreign,English,United Kingdom,,,2001.0
avenging angelo,Martyn Burke,Epsilon Motion Pictures Franchise Pictures Dante Entertainment Warner Bros. Quinta Communications Cinema Holdings Lionweed,Sylvester Stallone,Madeleine Stowe,Anthony Quinn,97.0,Action Comedy Crime,English,United States of America France Switzerland,,,2002.0
southern comfort,Kate Davis,Cinema Group Ventures Phoenix (II) 20th Century Fox,Keith Carradine,Powers Boothe,Fred Ward,90.0,Documentary Romance,English,United States of America,,,2001.0
berlin is in germany,Hannes Stöhr,Luna Filmproduktion,Jörg Schüttauf,Julia Jäger,Tom Jahn,90.0,Comedy Drama,Deutsch,Germany,,,2001.0
blueberry,Jan Kounen,Ultra Films La Petite Reine TF1 Films Production TPS Star A.J.O.Z. Films 120 Films Crystalcreek Ltd.,Vincent Cassel,Juliette Lewis,Temuera Morrison,124.0,Western,English Français Deutsch Español,France Mexico United Kingdom,53000000.0,,2004.0
electric dragon 80.000 v,Gakuryû Ishii,Suncent CinemaWorks Taki Corporation,Tadanobu Asano,Masatoshi Nagase,Masakatsu Funaki,55.0,Fantasy Drama Science Fiction Thriller,日本語,Japan,,,2001.0
the nugget,Bill Bennett,B.J. Films,Eric Bana,Stephen Curry,Max Cullen,89.0,Comedy Foreign,English,Australia,200000.0,,2002.0
"godzilla, mothra and king ghidorah: giant monsters all-out attack",Shusuke Kaneko,"Toho Pictures, Inc.",Chiharu Niiyama,Ryûdô Uzaki,Masahiro Kobayashi,105.0,Adventure Action Drama Fantasy,日本語,Japan,9400000.0,20000000.0,2001.0
shackleton's antarctic adventure,George Butler,unknown,Kevin Spacey,unknown,unknown,40.0,Documentary,Español,unknown,,,2001.0
the barber,Michael Bafaro,Chapman Filmed Entertainment,Malcolm McDowell,Jeremy Ratchford,Garwin Sanford,94.0,Horror,English,United States of America,,,2001.0
dirty deeds,David Caesar,Green Diamond Entertainment Ten Deeds Bill Civitella/Todd Zeile Production Thats Hollywood,Bryan Brown,Toni Collette,John Goodman,110.0,Crime Comedy Drama Thriller,English,United States of America,,,2002.0
miranda,Marc Munden,Feelgood Films,Christina Ricci,John Simm,Kyle MacLachlan,93.0,Comedy Drama Romance Thriller,English,Germany United Kingdom,,,2002.0
my little eye,Marc Evans,Universal Pictures StudioCanal Working Title Films WT2 Productions imX Communications,Sean Cw Johnson,Kris Lemche,Stephen O'Reilly,95.0,Horror Thriller,English,Canada France United Kingdom United States of America,3000000.0,,2002.0
kung phooey,Darryl Fong,Kung Phooey Productions LLC Nakota Films Outpost Studios,Michael Chow Man-Kin,Joyce Brew,Colman Domingo,87.0,Action Comedy,English,United States of America,,,2003.0
stranded,María Lidón,Moving Pictures Media Minds Eye Entertainment International Pictures Three Gloucester Place Films,Vincent Gallo,Maria de Medeiros,Joaquim de Almeida,95.0,Thriller Drama Science Fiction,English Deutsch,Spain,,,2001.0
millennium mambo,Hou Hsiao-hsien,Paradis Films,Shu Qi,Jack Kao Kuo-Hsin,Tuan Chun-hao,119.0,Drama,普通话,Taiwan,,,2001.0
martin & orloff,Lawrence Blume,unknown,Ian Roberts,Matt Walsh,Amy Poehler,87.0,Comedy,English,unknown,,,2002.0
american psycho 2: all american girl,Morgan J. Freeman,Lions Gate Films,Mila Kunis,William Shatner,Geraint Wyn Davies,88.0,Horror Thriller,English,United States of America,10000000.0,,2002.0
double vision,Chen Kuo-Fu,Columbia Pictures Film Production Asia,Tony Leung Ka-Fai,René Liu,David Morse,112.0,Horror Action Thriller Mystery Foreign,English 普通话,Taiwan Hong Kong,,,2002.0
soft shell man,André Turpin,Canadian Broadcasting Corporation (CBC) Qu4tre par Quatre Canadian Television Fund,David La Haye,Isabelle Blais,Emmanuel Bilodeau,0.0,Drama Romance,Français,Canada,,,2001.0
samouraïs,Giordano Gederlini,CP Medien AG,Cyril Mourali,Maï Anh Le,Yasuaki Kurata,90.0,Action Science Fiction,Deutsch Français 日本語,Germany France Spain,,,2002.0
ali g indahouse,Mark Mylod,Universal Pictures WT2 Productions,Sacha Baron Cohen,Michael Gambon,Charles Dance,85.0,Comedy,English Français Español,France Germany United Kingdom,7000000.0,25900000.0,2002.0
black plague,Alberto Sciamma,Spice Factory Beyond Films Great British Films Enterprise Films,Lena Headey,David La Haye,Jason Flemyng,115.0,Thriller,English,United Kingdom,,,2002.0
dead or alive 2: birds,Takashi Miike,Daiei Motion Picture Company Toei Video Company Excellent Film,Sho Aikawa,Riki Takeuchi,Noriko Aota,97.0,Crime Drama Thriller,日本語,Japan,,,2000.0
cube²: hypercube,Andrzej Sekula,Lions Gate Films Ghost House Pictures,Kari Matchett,Geraint Wyn Davies,Grace Lynn Kung,94.0,Thriller Science Fiction Mystery,English,Canada,,3563603.0,2002.0
"milwaukee, minnesota",Allan Mindel,unknown,Troy Garity,Alison Folland,Randy Quaid,95.0,Comedy Drama,English,United States of America,,17350.0,2003.0
pistol opera,Seijun Suzuki,DENTSU Music And Entertainment TV Tokyo Shôchiku Eiga Eisei Gekijo Ogura Jimusyo Co. Victor Company of Japan (JVC),Makiko Esumi,Sayoko Yamaguchi,Hanae Kan,112.0,Drama Action Thriller Crime Foreign,日本語,Japan,,,2001.0
secret passage,Ademir Kenović,Delux Productions C.R.G. International Zephyr Films,John Turturro,Katherine Borowitz,Tara Fitzgerald,94.0,Drama,English,Italy Luxembourg Portugal,16000000.0,,2004.0
stark raving mad,David Schneider Drew Daywalt,Newmarket Capital Group Summit Entertainment A Band Apart Stark Raving Productions Inc.,Seann William Scott,Timm Sharp,Suzy Nakamura,101.0,Action Comedy Crime,English,United States of America,5000000.0,,2002.0
pulse,Kiyoshi Kurosawa,Kadokawa Pictures Nippon Television Network Corporation (NTV) Hakuhodo Inc. Imagica,Haruhiko Katô,Kumiko Asou,Koyuki,118.0,Horror Thriller,日本語,Japan,38000000.0,29907685.0,2001.0
killing emmett young,Keith Snyder,unknown,Scott Wolf,Gabriel Byrne,Tim Roth,104.0,Action Crime Drama Mystery Thriller,English,United States of America,,,2002.0
the lost battalion,Russell Mulcahy,unknown,Ricky Schroder,Phil McKee,Jamie Harris,92.0,History Drama War,English Deutsch,United States of America Luxembourg,,,2001.0
hukkle,György Pálfi,Mokép,Ferec Bandi,Józsefné Rácz,Ági Margitai,78.0,Crime Drama Foreign Mystery,Český Magyar,Hungary,,,2002.0
carolina,Marleen Gorris,Hollywood Partners Carol Baum Productions Bregman-IAC Productions Living Pictures The Pitt Group Carolina Torn Asunder Inc.,Julia Stiles,Alessandro Nivola,Shirley MacLaine,97.0,Comedy Romance,English,Germany United States of America,15000000.0,308641.0,2003.0
charms for the easy life,Joan Micklin Silver,Millbrook Farm Productions Dufferin Gate Productions,Gena Rowlands,Mimi Rogers,Susan May Pratt,111.0,Drama,English,Canada,,,2002.0
dog days,Ulrich Seidl,Allegro Films,Maria Hofstätter,Alfred Mrva,Franziska Weisz,121.0,Drama,Deutsch,Austria,10000000.0,6842356.0,2001.0
balzac and the little chinese seamstress,Sijie Dai,Les Films de la Suane Le Film,Zhou Xun,Chen Kun,Liu Ye,116.0,Drama Foreign,普通话,China France,,,2002.0
dil chahta hai,Farhan Akhtar,Excel Entertainment,Aamir Khan,Saif Ali Khan,Akshaye Khanna,183.0,Drama Romance,English हिन्दी اردو,India,2079000.0,4099000.0,2001.0
my sassy girl,Kwak Jae-yong,Shin Cine Communications,Cha Tae-hyun,Jun Ji-hyun,Kim In-mun,123.0,Drama Comedy Romance,English 한국어/조선말,South Korea,,,2001.0
the gathering,Brian Gilbert,Granada Film Productions Isle of Man Film Isle of Man Film Commission Samuelson Productions,Christina Ricci,Ioan Gruffudd,Stephen Dillane,92.0,Horror Thriller,English,United Kingdom,,,2003.0
shot in the heart,Agnieszka Holland,unknown,Giovanni Ribisi,Elias Koteas,Sam Shepard,98.0,Drama,English,United States of America,,,2001.0
deadline,Colin Nutley,Sweetwater AB,Helena Bergström,Tomas Pontén,Örjan Ramberg,128.0,Drama Thriller,svenska,Sweden,,,2001.0
my wife is a gangster,Cho Jin-Gyu,Hyun Jin Films Korea Pictures Suh Se-Won Production Co. Ltd.,Shin Eun-Kyung,Ahn Jae-mo,Park Sang-myeon,110.0,Action Comedy,한국어/조선말,South Korea,,,2001.0
nothing,Vincenzo Natali,Copperheart Entertainment 49th Parallel Films Odeon Films Senator International,David Hewlett,Andrew Miller,Gordon Pinsent,90.0,Comedy Fantasy Science Fiction,English,Canada,,,2003.0
undertaking betty,Nick Hurran,Spice Factory Great British Films Snowfall Films,Brenda Blethyn,Alfred Molina,Christopher Walken,94.0,Comedy Romance,English,Germany United Kingdom United States of America,8000000.0,1868949.0,2002.0
waterboys,Shinobu Yaguchi,Altamira Pictures Inc.,Satoshi Tsumabuki,Hiroshi Tamaki,Naoto Takenaka,90.0,Comedy,日本語,Japan,450000.0,,2001.0
absolon,David DeBartolomé,GFT Entertainment Studio Eight Productions Canadian Film or Video Production Tax Credit (CPTC) Visionview Production Ontario Film and Television Tax Credit (OFTTC),Christopher Lambert,Lou Diamond Phillips,Kelly Brook,96.0,Action,English,Canada United Kingdom,8000000.0,7016.0,2003.0
dead or alive: final,Takashi Miike,Daiei Motion Picture Company Toei Video Company Excellent Film,Sho Aikawa,Maria Chen,Richard Chen,89.0,Action Comedy Family Foreign Science Fiction,广州话 / 廣州話 日本語,Japan,,,2002.0
hell house,George Ratliff,Mixed Greens Media,Bridget Rose Perrotta,Destiny Leilani Brown,James Liddell,85.0,Documentary,English,United States of America,,,2001.0
